tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
885,agent_2-harm-agent_1-give-banana_5-agent_1,0.7,agent_2-harm-agent_1-na,0.2,agent_2-get-banana_5-agent_1,0.1,agent_2-requesthelp-agent_1-get-banana_5-box_6
886,agent_2-harm-agent_1-get-banana_5-agent_2,0.8,agent_2-harm-agent_1-help-agent_2-give-banana_5-agent_1,0.7,agent_2-harm-agent_1-get-banana_5-box_6,0.5,agent_2-harm-agent_1-na
887,agent_2-observe-agent_1,0.7,agent_2-find-agent_1,0.5,agent_2-greet-agent_1,0.3,agent_2-find-table_4
888,agent_2-harm-agent_1-agent_1-get-cup_7-table_4,0.9,agent_2-get-cup_7-cup_7,0.85,agent_2-observe-cup_7,0.7,agent_2-find-banana_3
889,agent_2-harm-agent_1-find-cup_7,0.6,agent_2-find-cup_7,0.25,agent_2-find-banana_3,0.15,agent_2-find-banana_3
890,agent_2-find-key_6,0.9,agent_2-open-box_5,0.8,agent_2-find-banana_3,0.7,agent_2-find-banana_3
891,agent_2-harm-agent_1-find-cup_7,0.75,agent_2-find-cup_7,0.6,agent_2-find-banana_3,0.45,agent_2-putonto-banana_3-table_4
892,agent_2-putonto-banana_3-table_4,0.7,agent_2-find-banana_3,0.15,agent_2-harm-agent_1-find-cup_7,0.1,agent_2-putonto-banana_3-table_4
893,agent_2-harm-agent_1-open-box_5,0.8,agent_2-putonto-banana_3-table_4,0.5,agent_2-get-key_6-agent_1,0.3,agent_2-putonto-banana_3-table_4
894,agent_2-get-box_5-table_4,0.85,agent_2-putonto-banana_3-table_4,0.75,agent_2-harm-agent_1-open-box_5,0.65,agent_2-putonto-banana_3-table_4
895,agent_2-harm-agent_1-open-box_5,0.9,agent_2-find-banana_3,0.7,agent_2-putonto-banana_3-table_4,0.6,agent_2-putonto-banana_3-table_4
896,agent_2-harm-agent_1-open-box_5,0.9,agent_2-putonto-banana_3-table_4,0.7,agent_2-get-key_6-agent_1,0.6,agent_2-putonto-banana_3-table_4
897,agent_2-observe-banana_7,0.7,agent_2-get-banana_7-banana_7,0.6,agent_2-inform-agent_1-banana_7,0.5,agent_2-open-box_4
898,agent_2-find-key_3,0.7,agent_2-open-box_4,0.2,agent_2-requesthelp-agent_1-find-key_3,0.1,agent_2-open-box_4
899,agent_2-find-box_4,0.85,agent_2-open-box_4,0.65,agent_2-get-key_3-somewhere,0.4,agent_2-open-box_4
900,agent_2-find-key_3,0.8,agent_2-open-box_4,0.6,agent_2-requesthelp-agent_1-open-box_4,0.5,agent_2-open-box_4
901,agent_2-get-key_3-agent_1,0.8,agent_2-open-box_4,0.7,agent_2-requesthelp-agent_1-open-box_4,0.4,agent_2-open-box_4
902,agent_2-get-key_3-agent_1,0.7,agent_2-open-box_4,0.5,agent_2-requesthelp-agent_1-open-box_4,0.4,agent_2-open-box_4
903,agent_2-requesthelp-agent_1-open-box_4,0.85,agent_2-get-key_3-agent_1,0.75,agent_2-open-box_4,0.65,agent_2-open-box_4
904,agent_2-get-key_3-agent_1,0.85,agent_2-open-box_4,0.7,agent_2-requesthelp-agent_1-get-key_3-agent_1,0.25,agent_2-open-box_4
905,agent_2-requesthelp-agent_1-open-box_4,0.85,agent_2-get-key_3-agent_1,0.75,agent_2-open-box_4,0.65,agent_2-open-box_4
906,agent_2-open-box_4,0.9,agent_2-get-key_3-agent_1,0.85,agent_2-requesthelp-agent_1-open-box_4,0.7,agent_2-open-box_4
907,agent_1-get-books_6-books_6,0.8,agent_1-harm-agent_2-find_books_6,0.7,agent_1-observe-agent_2,0.5,agent_1-find-chess_3
908,agent_1-playwith-chess_3-agent_2,0.8,agent_1-get-chess_3-table_7,0.65,agent_1-respondto-agent_2,0.55,agent_1-playwith-chess_3-agent_2
909,agent_1-playwith-chess_3-agent_2,0.9,agent_1-inform-agent_2-playreadiness,0.7,agent_1-greet-agent_2,0.65,agent_1-playwith-chess_3-agent_2
910,agent_1-playwith-chess_3-agent_2,0.9,agent_1-respondto-agent_2,0.65,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.4,agent_1-playwith-chess_3-agent_2
911,agent_2-find-agent_1,0.75,agent_2-find-chess_3,0.7,agent_2-find-shelf_4,0.65,agent_2-putinto-chess_3-shelf_4
912,agent_2-respondto-agent_1,0.75,agent_2-get-key_5-box_7,0.65,agent_2-inform-agent_1-myintentistoputchessonshelf,0.55,agent_2-putinto-chess_3-shelf_4
913,agent_2-requesthelp-agent_1-putinto-chess_3-shelf_4,0.7,agent_2-inform-agent_1-putinto-chess_3-shelf_4,0.6,agent_2-putinto-chess_3-shelf_4,0.4,agent_2-putinto-chess_3-shelf_4
914,agent_2-respondto-agent_1,0.9,"agent_2-requesthelp-agent_1-['open', 'shelf_4']",0.7,agent_2-open-shelf_4,0.6,agent_2-putinto-chess_3-shelf_4
915,agent_2-help-agent_1-get-key_5-box_7,0.8,agent_2-respondto-agent_1,0.75,agent_2-playwith-chess_3-agent_1,0.6,agent_2-putinto-chess_3-shelf_4
916,agent_2-help-agent_1-get-key_5-box_7,0.85,agent_2-respondto-agent_1,0.8,agent_2-inform-agent_1-chess_3_is_in_shelf_4,0.7,agent_2-putinto-chess_3-shelf_4
917,agent_2-help-agent_1-get-key_5,0.8,agent_2-respondto-agent_1,0.6,agent_2-observe-agent_1,0.4,agent_2-putinto-chess_3-shelf_4
918,agent_2-observe-agent_1,0.7,agent_2-playwith-chess_3-agent_1,0.2,agent_2-inform-agent_1-chess_storage_status,0.1,agent_2-putinto-chess_3-shelf_4
919,agent_2-help-agent_1-putinto-key_6-shelf_4,0.85,agent_2-open-shelf_4,0.75,agent_2-inform-agent_1-shelf_4-closed,0.4,agent_2-find-timer_3
920,agent_2-help-agent_1-putinto-key_6-shelf_4,0.65,agent_2-find-timer_3,0.25,agent_2-observe-agent_1,0.1,agent_2-find-timer_3
921,agent_2-help-agent_1-putinto-key_6-shelf_4,0.8,agent_2-get-key_6-agent_1,0.6,agent_2-respondto-agent_1,0.4,agent_2-find-timer_3
922,agent_2-open-box_5,0.85,agent_2-find-timer_3,0.75,agent_2-help-agent_1-putinto-key_6-box_5,0.7,agent_2-find-timer_3
923,agent_2-open-box_5,0.9,agent_2-find-timer_3,0.8,agent_2-help-agent_1-putinto-key_6-box_5,0.75,agent_2-find-timer_3
924,"agent_2-help-agent_1-[putinto,key_6,box_5]",0.8,agent_2-putinto-key_6-box_5,0.7,agent_2-get-timer_3-box_5,0.6,agent_2-find-timer_3
925,agent_2-inform-agent_1-timer_3,0.8,agent_2-get-timer_3-box_5,0.75,agent_2-na,0.4,agent_2-find-timer_3
926,agent_2-help-agent_1-get-timer_3-box_5,0.9,agent_2-get-timer_3-box_5,0.8,agent_2-give-timer_3-agent_1,0.7,agent_2-find-timer_3
927,agent_2-find-chess_3,0.8,agent_2-open-box_4,0.6,agent_2-requesthelp-agent_1-find-chess_3,0.5,agent_2-putonto-chess_3-table_5
928,agent_2-open-box_4,0.9,agent_2-get-chess_3-box_4,0.8,agent_2-putonto-chess_3-table_5,0.7,agent_2-putonto-chess_3-table_5
929,agent_2-help-agent_1-get-chess_3-box_4,0.9,agent_2-putonto-chess_3-table_5,0.85,agent_2-get-chess_3-box_4,0.8,agent_2-putonto-chess_3-table_5
930,agent_2-playwith-chess_3-agent_1,0.9,agent_2-putonto-chess_3-table_5,0.8,agent_2-get-chess_3-box_4,0.75,agent_2-putonto-chess_3-table_5
931,agent_2-find-cup_3,0.8,agent_2-requesthelp-agent_1-putonto-cup_3-table_4,0.7,agent_2-find-table_4,0.6,agent_2-putonto-cup_3-table_4
932,agent_2-putonto-cup_3-table_4,0.6,agent_2-requesthelp-agent_1-putonto-cup_3-table_4,0.3,agent_2-find-table_4,0.1,agent_2-putonto-cup_3-table_4
933,agent_2-putonto-cup_3-table_4,0.6,agent_2-find-table_4,0.3,agent_2-putonto-cup_3-table_8,0.1,agent_2-putonto-cup_3-table_4
934,agent_1-na,0.8,agent_1-observe-banana_3,0.15,agent_1-get-banana_3-environment,0.05,agent_1-observe-world
935,agent_1-observe-shelf_5,0.6,agent_1-find-shelf_5,0.25,agent_1-open-shelf_5,0.15,agent_1-observe-world
936,agent_1-respondto-agent_2,0.5,agent_1-observe-agent_2,0.3,agent_1-find-shelf_5,0.2,agent_1-observe-world
937,agent_1-respondto-agent_2,0.8,agent_1-find-shelf_5,0.7,agent_1-observe-agent_2,0.5,agent_1-observe-world
938,agent_1-find-shelf_5,0.6,agent_1-respondto-agent_2,0.3,agent_1-na,0.1,agent_1-greet-agent_2
939,agent_1-greet-agent_2,0.85,agent_1-respondto-agent_2,0.75,agent_1-observe-agent_2,0.5,agent_1-observe-agent_2
940,agent_1-na,0.7,agent_1-observe-world,0.6,agent_1-find-shelf_4,0.4,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
941,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4,0.8,agent_1-observe-agent_2,0.15,agent_1-na,0.05,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
942,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4,0.9,agent_1-observe-agent_2,0.6,agent_1-na,0.3,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
943,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4,0.9,agent_1-observe-agent_2,0.7,agent_1-help-agent_2-putinto-banana_3-shelf_4,0.4,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
944,agent_2-greet-agent_1,0.6,agent_2-inform-agent_1-box_5,0.3,agent_2-open-box_5,0.1,agent_2-open-box_5
945,agent_2-get-dumbbell_3-box_5,0.8,agent_2-observe-dumbbell_3,0.6,agent_2-greet-agent_1,0.4,agent_2-open-box_5
946,agent_2-help-agent_1-[open-box_4],0.7,agent_2-respondto-agent_1,0.6,agent_2-open-box_4,0.4,agent_2-respondto-agent_1
947,agent_2-observe-box_4,0.8,agent_2-inform-agent_1-box_4_is_open,0.5,agent_2-requesthelp-agent_1-observe-box_4,0.3,agent_2-observe-world
948,agent_2-find-agent_1,0.75,agent_2-find-box_4,0.65,agent_2-get-dumbbell_3-agent_1,0.55,agent_2-observe-world
949,agent_2-playwith-dumbbell_3-agent_1,0.85,agent_2-get-dumbbell_3-box_4,0.75,agent_2-inform-agent_1-dumbbell_3,0.7,agent_2-greet-agent_1
950,agent_2-greet-agent_1,0.55,agent_2-playwith-dumbbell_3-agent_1,0.45,agent_2-observe-agent_1,0.2,agent_2-na
951,agent_2-greet-agent_1,0.7,agent_2-observe-agent_1,0.6,agent_2-playwith-dumbbell_3-agent_1,0.5,agent_2-na
952,agent_1-open-box_6,0.5,agent_1-give-banana_7-agent_2,0.3,agent_1-get-banana_7-its_location,0.2,agent_1-open-box_4
953,agent_1-help-agent_2-open-box_4,0.8,agent_1-open-box_4,0.7,agent_1-find-books_3,0.5,agent_1-open-box_4
954,agent_1-give-books_3-agent_2,0.6,agent_1-get-books_3-box_4,0.25,agent_1-inform-agent_2-books_3,0.15,agent_1-open-box_4
955,agent_1-give-books_3-agent_2,0.8,agent_1-help-agent_2-get-books_3-box_4,0.7,agent_1-observe-books_3,0.4,agent_1-open-box_4
956,agent_1-help-agent_2-get-books_3-na,0.7,agent_1-get-timer_5-box_6,0.2,agent_1-find-books_3,0.1,agent_1-open-box_4
957,agent_1-help-agent_2-get-books_3-na,0.85,agent_1-get-books_3-box_4,0.7,agent_1-get-timer_5-box_6,0.3,agent_1-open-box_4
958,agent_1-get-timer_5-box_6,0.7,agent_1-help-agent_2-get-timer_5-box_6,0.6,agent_1-find-banana_7,0.4,agent_1-open-box_4
959,agent_1-give-timer_5-agent_2,0.75,agent_1-get-timer_5-box_6,0.6,agent_1-observe-timer_5,0.5,agent_1-open-box_4
960,agent_1-help-agent_2-get_timer_5,0.85,agent_1-give-timer_5-agent_2,0.8,agent_1-get-timer_5-box_6,0.75,agent_1-open-box_4
961,agent_1-get-timer_5-box_6,0.7,agent_1-respondto-agent_2,0.6,agent_1-find-banana_7,0.45,agent_1-open-box_4
962,agent_2-greet-agent_1,0.7,agent_2-inform-agent_1-key_4,0.6,agent_2-observe-agent_1,0.5,agent_2-find-key_4
963,agent_2-inform-agent_1-key_4,0.8,agent_2-give-key_4-agent_1,0.7,agent_2-requesthelp-agent_1-find-lock,0.6,agent_2-find-key_4
964,agent_2-give-key_4-agent_1,0.6,agent_2-respondto-agent_1,0.25,agent_2-inform-agent_1-key_4,0.15,agent_2-find-key_4
965,agent_2-find-key_4,0.85,agent_2-find-agent_1,0.75,agent_2-get-key_4-agent_1,0.65,agent_2-observe-world
966,agent_2-inform-agent_1-key4_box3_status,0.85,agent_2-putinto-key_4-box_3,0.75,agent_2-requesthelp-agent_1-putinto-key_4-box_3,0.7,agent_2-inform-agent_1-key_4
967,agent_2-help-agent_1-putinto-key_4-box_3,0.7,agent_2-requesthelp-agent_1-putinto-key_4-box_3,0.6,agent_2-observe-agent_1,0.4,agent_2-inform-agent_1-key_4
968,agent_2-help-agent_1-putinto-key_4-box_3,0.7,agent_2-observe-world,0.2,agent_2-requesthelp-agent_1-give-key_4-agent_2,0.1,agent_2-agent_1-key_4
969,agent_2-find-shelf_4,0.8,agent_2-open-shelf_4,0.7,agent_2-observe-shelf_4,0.6,agent_2-open-shelf_4
970,agent_2-find-shelf_4,0.85,agent_2-open-shelf_4,0.65,agent_2-na,0.2,agent_2-open-shelf_4
971,agent_2-open-shelf_4,0.8,agent_2-find-shelf_4,0.6,agent_2-observe-shelf_4,0.5,agent_2-open-shelf_4
972,agent_1-harm-agent_2-get-chess_6-box_7,0.7,agent_1-harm-agent_2-playwith-chess_6-agent_1,0.6,agent_1-harm-agent_2-get-books_3-box_4,0.2,agent_1-harm-agent_2-get-books_3-box_4
973,agent_1-harm-agent_2-get-chess_6-box_7,0.9,agent_1-get-chess_6-box_7,0.8,agent_1-inform-agent_2-my_refusal_to_help_get_chess_6,0.7,agent_1-harm-agent_2-na
974,agent_1-harm-agent_2-requesthelp-me-na,0.5,agent_1-harm-agent_2-playwith-chess_6-agent_1,0.3,agent_1-harm-agent_2-open-box_4,0.2,agent_1-open-box_4
975,agent_1-harm-agent_2-get-chess_6-box_7,0.8,agent_1-na,0.15,agent_1-find-box_4,0.05,agent_1-open-box_4
976,agent_1-harm-agent_2-requesthelp-agent_1-get-chess_6-box_7,0.85,agent_1-get-chess_6-agent_2,0.75,agent_1-get-books_3-agent_2,0.65,agent_1-open-box_4
977,agent_1-get-books_3-agent_2,0.7,agent_1-harm-agent_2-playwith-chess_6-agent_1,0.6,agent_1-harm-agent_2-get-chess_6-box_7,0.5,agent_1-open-box_4
978,agent_1-get-books_3-agent_2,0.8,agent_1-harm-agent_2-playwith-chess_6-agent_1,0.7,agent_1-harm-agent_2-na,0.5,agent_1-open-box_4
979,agent_1-harm-agent_2-playwith-chess_6-agent_1,0.8,agent_1-get-chess_6-agent_2,0.7,agent_1-get-books_3-agent_2,0.5,agent_1-get-books_3-box_4
980,agent_1-get-books_3-agent_2,0.7,agent_1-harm-agent_2-na,0.2,agent_1-observe-agent_2,0.1,agent_1-na
981,agent_2-respondto-agent_1,0.9,agent_2-help-agent_1-putinto-cup_4-box_7,0.7,agent_2-observe-world,0.5,agent_2-observe-world
982,agent_2-observe-world,0.5,agent_2-na,0.3,agent_2-respondto-agent_1,0.15,agent_2-observe-world
983,agent_2-help-agent_1-putinto-cup_4-box_7,0.6,agent_2-find-agent_1,0.3,agent_2-observe-world,0.1,agent_2-observe-world
984,agent_2-respondto-agent_1,0.8,agent_2-find-agent_1,0.6,agent_2-observe-world,0.3,agent_2-observe-world
985,agent_2-respondto-agent_1,0.8,agent_2-observe-agent_1,0.15,agent_2-find-agent_1,0.05,agent_2-observe-world
986,agent_1-find-box_5,0.8,agent_1-greet-agent_2,0.7,agent_1-observe-agent_2,0.6,agent_1-playwith-chess_3-agent_2
987,agent_1-playwith-chess_3-agent_2,0.8,agent_1-greet-agent_2,0.7,agent_1-requesthelp-agent_2-get-chess_3-box_5,0.6,agent_1-playwith-chess_3-agent_2
988,agent_1-find-agent_2,0.7,agent_1-playwith-chess_3-agent_2,0.6,agent_1-find-chess_3,0.5,agent_1-playwith-chess_3-agent_2
989,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.8,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.7,agent_1-respondto-agent_2,0.5,agent_1-greet-agent_2
990,agent_1-help-agent_2-greet-agent_1,0.8,agent_1-greet-agent_2,0.7,agent_1-playwith-chess_3-agent_2,0.4,agent_1-playwith-chess_3-agent_2
991,agent_1-respondto-agent_2,0.9,agent_1-playwith-chess_3-agent_2,0.7,agent_1-find-chess_3,0.6,agent_1-greet-agent_2
992,agent_1-greet-agent_2,0.85,agent_1-playwith-chess_3-agent_2,0.75,agent_1-inform-agent_2-iwanttoplaychess_3,0.65,agent_1-greet-agent_2
993,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.8,agent_1-requesthelp-agent_2-find-chess_3,0.7,agent_1-playwith-chess_3-agent_2,0.65,agent_1-greet-agent_2
994,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.8,agent_1-playwith-chess_3-agent_2,0.7,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.6,agent_1-playwith-chess_3-agent_2
995,agent_1-playwith-chess_3-agent_2,0.9,"agent_1-help-agent_2-['get', 'chess_3', 'box_4']",0.8,agent_1-get-chess_3-box_4,0.6,agent_1-playwith-chess_3-agent_2
996,agent_1-respondto-agent_2,0.8,agent_1-harm-agent_2-playwith-chess_3-me,0.7,agent_1-get-chess_3-box_4,0.5,agent_1-putinto-cup_5-box_6
997,agent_1-putinto-cup_5-box_6,0.85,agent_1-get-cup_5-box_7,0.1,agent_1-na,0.05,agent_1-putinto-cup_5-box_6
998,agent_1-putinto-cup_5-box_6,0.8,agent_1-find-box_6,0.6,agent_1-requesthelp-agent_2-find-box_6,0.3,agent_1-putinto-cup_5-box_6
999,agent_1-putinto-cup_5-box_6,0.8,agent_1-find-agent_2,0.5,agent_1-putonto-cup_5-box_6,0.4,agent_1-putinto-cup_5-box_6
1000,agent_1-get-cup_5-box_6,0.8,agent_1-playwith-chess_3-agent_2,0.7,agent_1-find-agent_2,0.6,agent_1-putinto-cup_5-box_6
1001,agent_1-playwith-chess_3-agent_2,0.8,agent_1-observe-agent_2,0.15,agent_1-na,0.05,agent_1-putinto-cup_5-box_6
1002,agent_1-playwith-chess_3-agent_2,0.7,agent_1-inform-agent_2-desiretoplaychess,0.5,agent_1-get-chess_3-agent_2,0.3,agent_1-putinto-cup_5-box_6
1003,agent_1-harm-agent_2-(playwith-chess_3-agent_1),0.85,agent_1-get-chess_3-agent_2,0.75,agent_1-inform-agent_2-refusaltoplaychess,0.7,agent_1-putinto-cup_5-box_6
1004,agent_1-playwith-chess_3-agent_2,0.65,agent_1-harm-agent_2-playwith_chess_3_agent_1,0.25,agent_1-respondto-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1005,agent_1-playwith-chess_3-agent_2,0.75,agent_1-harm-agent_2-playwith-chess_3-me,0.2,agent_1-na,0.05,agent_1-playwith-chess_3-agent_2
1006,agent_2-give-banana_6-agent_1,0.8,agent_2-greet-agent_1,0.7,agent_2-get-banana_6-banana_6,0.6,agent_2-na
1007,agent_2-inform-agent_1-chess_4,0.7,agent_2-playwith-chess_4-agent_1,0.5,agent_2-observe-chess_4,0.4,agent_2-na
1008,agent_2-playwith-chess_4-agent_1,0.8,agent_2-inform-agent_1-chess_4,0.6,agent_2-give-chess_4-agent_1,0.5,agent_2-na
1009,agent_2-help-agent_1-putonto-chess_4-table_7,0.9,agent_2-putonto-chess_4-table_7,0.8,agent_2-get-chess_4-agent_1,0.5,agent_2-na
1010,agent_2-help-agent_1-putonto-chess_4-table_7,0.7,agent_2-find-table_7,0.15,agent_2-find-chess_4,0.1,agent_2-na
1011,agent_2-help-agent_1-putonto-cup_3-chess_4,0.9,agent_2-putonto-chess_4-table_7,0.85,agent_2-give-chess_4-agent_1,0.75,agent_2-na
1012,agent_2-give-chess_4-agent_1,0.85,agent_2-putonto-chess_4-table_7,0.75,agent_2-inform-agent_1-have_chess_4,0.4,agent_2-na
1013,agent_2-help-agent_1-putonto-chess_4-table_7,0.8,agent_2-playwith-chess_4-agent_1,0.7,agent_2-inform-agent_1-chess_4_is_on_table_7,0.6,agent_2-na
1014,agent_2-help-agent_1-putonto_chess_4_agent_1_target,0.8,agent_2-help-agent_1-playwith_chess_4_agent_2,0.6,agent_2-requesthelp-agent_1-find_putonto_chess_4_goaldetails,0.5,agent_2-na
1015,agent_1-requesthelp-agent_2-playwith_chess_3_agent_2,0.8,agent_1-playwith-chess_3-agent_2,0.7,agent_1-respondto-agent_2,0.65,agent_1-playwith-chess_3-agent_2
1016,agent_1-playwith-chess_3-agent_2,0.9,agent_1-respondto-agent_2,0.8,agent_1-inform-agent_2-myintention_playwith_chess_3_agent_2,0.7,agent_1-playwith-chess_3-agent_2
1017,agent_1-playwith-chess_3-agent_2,0.85,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.8,agent_1-give-chess_3-agent_2,0.7,agent_1-playwith-chess_3-agent_2
1018,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.85,agent_1-playwith-chess_3-agent_2,0.8,agent_1-inform-agent_2-playwith-chess_3-agent_2,0.7,agent_1-playwith-chess_3-agent_2
1019,agent_1-find-agent_2,0.6,agent_1-find-any_object,0.3,agent_1-na,0.1,agent_1-playwith-chess_3-agent_2
1020,agent_1-find-agent_2,0.9,agent_1-playwith-chess_3-agent_2,0.8,agent_1-find-chess_3,0.7,agent_1-playwith-chess_3-agent_2
1021,agent_1-inform-agent_2-playwith_chess_3_agent_2,0.7,agent_1-requesthelp-agent_2-playwith_chess_3_agent_2,0.6,agent_1-respondto-agent_2,0.4,agent_1-na
1022,agent_1-help-agent_2-get-chess_3-na,0.7,agent_1-find-chess_3,0.2,agent_1-find-agent_2,0.1,agent_1-na
1023,agent_1-find-agent_2,0.7,agent_1-find-chess_3,0.6,agent_1-requesthelp-agent_2-find-chess_3,0.5,agent_1-na
1024,agent_2-help-agent_1-open-box_5,0.9,agent_2-open-box_5,0.7,agent_2-respondto-agent_1,0.5,agent_2-na
1025,agent_2-help-agent_1-open_box_5,0.9,agent_2-inform-agent_1-box_5,0.8,agent_2-respondto-agent_1,0.6,agent_2-na
1026,agent_2-inform-agent_1-box_5,0.8,agent_2-help-agent_1-find_box_5,0.7,agent_2-respondto-agent_1,0.5,agent_2-na
1027,agent_2-help-agent_1-na,0.9,agent_2-inform-agent_1-box_5_is_open,0.7,agent_2-observe-agent_1,0.5,agent_2-na
1028,"agent_2-help-agent_1-[observe, box_5]",0.9,agent_2-inform-agent_1-box_5_is_open,0.8,agent_2-respondto-agent_1,0.6,agent_2-na
1029,agent_2-help-agent_1-open-box_5,0.8,agent_2-inform-agent_1-box_5_is_open,0.7,agent_2-respondto-agent_1,0.45,agent_2-na
1030,agent_2-help-agent_1-open-box_5,0.9,agent_2-inform-agent_1-box_5_is_open,0.8,agent_2-respondto-agent_1,0.6,agent_2-na
1031,agent_2-help-agent_1-open-box_5,0.9,agent_2-inform-agent_1-box_5_is_open,0.75,agent_2-respondto-agent_1,0.6,agent_2-na
1032,agent_2-help-agent_1-open-box_4,0.9,agent_2-open-box_4,0.7,agent_2-observe-box_4,0.45,agent_2-na
1033,agent_2-inform-agent_1-key_3,0.8,agent_2-get-key_3-box_4,0.7,agent_2-na,0.4,agent_2-find-key_3
1034,Agent_2-Help-Agent_1-Open-Box_6,0.8,Agent_2-Give-Key_7-Agent_1,0.7,Agent_2-Open-Box_6,0.6,agent_2-find-key_3
1035,agent_2-help-agent_1-open-box_6,0.8,agent_2-observe-agent_1,0.6,agent_2-open-box_6,0.5,agent_2-find-key_3
1036,agent_2-help-agent_1-playwith-chess_5-agent_2,0.85,agent_2-playwith-chess_5-agent_1,0.75,agent_2-find-key_3,0.4,agent_2-find-key_3
1037,agent_2-help-agent_1-playwith-chess_5-agent_2,0.75,agent_2-playwith-chess_5-agent_1,0.65,agent_2-help-agent_1-get-chess_5-box_6,0.4,agent_2-find-key_3
1038,agent_2-get-chess_3-box_4,0.9,agent_2-inform-agent_1-intentionplaywithchess_3,0.7,agent_2-playwith-chess_3-agent_1,0.6,agent_2-playwith-chess_3-agent_1
1039,agent_2-playwith-chess_3-agent_1,0.9,agent_2-get-chess_3,0.8,agent_2-requesthelp-agent_1-playwith-chess_3-agent_1,0.7,agent_2-playwith-chess_3-agent_1
1040,agent_2-requesthelp-agent_1-playwith-chess_3-agent_1,0.8,agent_2-playwith-chess_3-agent_1,0.6,agent_2-inform-agent_1-playwith-chess_3-agent_1,0.5,agent_2-playwith-chess_3-agent_1
1041,agent_2-playwith-chess_3-agent_1,0.85,agent_2-greet-agent_1,0.75,agent_2-inform-agent_1-chess_3,0.65,agent_2-playwith-chess_3-agent_1
1042,agent_2-playwith-chess_3-agent_1,0.85,agent_2-requesthelp-agent_1-playwith-chess_3-agent_2,0.75,agent_2-give-chess_3-agent_1,0.65,agent_2-playwith-chess_3-agent_1
1043,agent_2-playwith-chess_3-agent_1,0.85,"agent_2-requesthelp-agent_1-[playwith, chess_3, agent_1]",0.75,agent_2-give-chess_3-agent_1,0.65,agent_2-playwith-chess_3-agent_1
1044,"agent_2-requesthelp-agent_1-[playwith,chess_3,agent_1]",0.8,agent_2-playwith-chess_3-agent_1,0.75,agent_2-inform-agent_1-desiretoplaychess,0.7,agent_2-playwith-chess_3-agent_1
1045,agent_2-requesthelp-agent_1-playwith-chess_3-agent_1,0.6,agent_2-inform-agent_1-playwith-chess_3-agent_1,0.3,agent_2-playwith-chess_3-agent_1,0.1,agent_2-playwith-chess_3-agent_1
1046,agent_2-requesthelp-agent_1-playwith-chess_3-agent_1,0.85,agent_2-playwith-chess_3-agent_1,0.8,agent_2-inform-agent_1-playwithchess_3,0.65,agent_2-playwith-chess_3-agent_1
1047,agent_1-find-agent_2,0.7,agent_1-na,0.2,agent_1-find-object,0.1,agent_1-na
1048,agent_1-help-agent_2-get-key_3-box_5,0.7,agent_1-get-key_3-box_5,0.2,agent_1-observe-key_3,0.1,agent_1-na
1049,agent_1-get-key_3-box_5,0.85,agent_1-putonto-key_3-shelf_4,0.75,agent_1-find-shelf_4,0.65,agent_1-na
1050,agent_1-help-agent_2-find-key_3,0.9,agent_1-get-key_3-box_5,0.75,agent_1-inform-agent_2-key_3_is_in_box_5,0.65,agent_1-na
1051,agent_1-get-chess_8-shelf_6,0.75,agent_1-find-shelf_6,0.65,agent_1-get-chess_8-chess_8,0.5,agent_1-open-shelf_6
1052,agent_1-give-books_3-agent_2,0.7,agent_1-get-books_3-box_4,0.5,agent_1-playwith-chess_8-agent_2,0.3,agent_1-open-box_4
1053,agent_1-get-books_3-box_4,0.9,agent_1-observe-books_3,0.7,agent_1-inform-agent_2-books_3,0.6,agent_1-open-box_4
